  138    MG   CLB     2      0.981    0.984    0.003 
  139   CHA   CLB     2      0.341    0.358    0.017 
  140   CHB   CLB     2     -0.482   -0.467    0.015 
  141   HHB   CLB     2      0.153    0.148   -0.005 
  142   CHC   CLB     2     -0.100   -0.182   -0.082 
  143   HHC   CLB     2      0.107    0.112    0.005 
  144   CHD   CLB     2     -0.176   -0.341   -0.165 
  145   HHD   CLB     2      0.142    0.154    0.012 
  146    NA   CLB     2     -0.498   -0.529   -0.031 
  147   C1A   CLB     2     -0.075   -0.054    0.021 
  148   C2A   CLB     2      0.138    0.146    0.008 
  149   H2A   CLB     2      0.002    0.003    0.001 
  150   C3A   CLB     2      0.048    0.047   -0.001 
  151   H3A   CLB     2      0.030    0.030    0.000 
  152   C4A   CLB     2      0.448    0.471    0.023 
  153   CMA   CLB     2     -0.421   -0.413    0.008 
  154  HMA1   CLB     2      0.116    0.114   -0.002 
  155  HMA2   CLB     2      0.116    0.114   -0.002 
  156  HMA3   CLB     2      0.116    0.114   -0.002 
  157   CAA   CLB     2      0.128    0.127   -0.001 
  158  HAA1   CLB     2     -0.024   -0.024    0.000 
  159  HAA2   CLB     2     -0.024   -0.024    0.000 
  160   CBA   CLB     2     -0.250   -0.247    0.003 
  161  HBA1   CLB     2      0.030    0.028   -0.002 
  162  HBA2   CLB     2      0.030    0.028   -0.002 
  163   CGA   CLB     2      0.783    0.783    0.000 
  164   O1A   CLB     2     -0.544   -0.544    0.000 
  165   O2A   CLB     2     -0.331   -0.331    0.000 
  166    NB   CLB     2     -0.442   -0.437    0.005 
  167   C1B   CLB     2      0.143    0.115   -0.028 
  168   C2B   CLB     2      0.260    0.236   -0.024 
  169   C3B   CLB     2     -0.071   -0.110   -0.039 
  170   C4B   CLB     2      0.094    0.158    0.064 
  171   CMB   CLB     2     -0.550   -0.548    0.002 
  172  HMB1   CLB     2      0.154    0.153   -0.001 
  173  HMB2   CLB     2      0.154    0.153   -0.001 
  174  HMB3   CLB     2      0.154    0.153   -0.001 
  175   CAB   CLB     2     -0.106   -0.098    0.008 
  176   HAB   CLB     2      0.126    0.125   -0.001 
  177   CBB   CLB     2     -0.360   -0.375   -0.015 
  178  HBB1   CLB     2      0.161    0.162    0.001 
  179  HBB2   CLB     2      0.161    0.162    0.001 
  180    NC   CLB     2     -0.342   -0.424   -0.082 
  181   C1C   CLB     2     -0.081   -0.005    0.076 
  182   C2C   CLB     2      0.315    0.329    0.014 
  183   C3C   CLB     2     -0.216   -0.231   -0.015 
  184   C4C   CLB     2      0.115    0.279    0.164 
  185   CMC   CLB     2     -0.611   -0.609    0.002 
  186  HMC1   CLB     2      0.167    0.167    0.000 
  187  HMC2   CLB     2      0.167    0.167    0.000 
  188  HMC3   CLB     2      0.167    0.167    0.000 
  189   CAC   CLB     2      0.133    0.135    0.002 
  190  HAC1   CLB     2      0.005    0.004   -0.001 
  191  HAC2   CLB     2      0.005    0.004   -0.001 
  192   CBC   CLB     2     -0.223   -0.223    0.000 
  193  HBC1   CLB     2      0.060    0.060    0.000 
  194  HBC2   CLB     2      0.060    0.060    0.000 
  195  HBC3   CLB     2      0.060    0.060    0.000 
  196    ND   CLB     2     -0.465   -0.500   -0.035 
  197   C1D   CLB     2      0.090    0.225    0.135 
  198   C2D   CLB     2      0.225    0.168   -0.057 
  199   C3D   CLB     2     -0.286   -0.291   -0.005 
  200   C4D   CLB     2      0.073    0.111    0.038 
  201   CMD   CLB     2     -0.490   -0.480    0.010 
  202  HMD1   CLB     2      0.145    0.145    0.000 
  203  HMD2   CLB     2      0.145    0.145    0.000 
  204  HMD3   CLB     2      0.145    0.145    0.000 
  205   CAD   CLB     2      0.734    0.731   -0.003 
  206   OBD   CLB     2     -0.483   -0.490   -0.007 
  207   CBD   CLB     2     -0.870   -0.917   -0.047 
  208  HBD1   CLB     2      0.235    0.245    0.010 
