  263    MG   CLC     3      0.981    0.984    0.003 
  264   CHA   CLC     3      0.341    0.358    0.017 
  265   CHB   CLC     3     -0.482   -0.467    0.015 
  266   HHB   CLC     3      0.153    0.148   -0.005 
  267   CHC   CLC     3     -0.100   -0.182   -0.082 
  268   HHC   CLC     3      0.107    0.112    0.005 
  269   CHD   CLC     3     -0.176   -0.341   -0.165 
  270   HHD   CLC     3      0.142    0.154    0.012 
  271    NA   CLC     3     -0.498   -0.529   -0.031 
  272   C1A   CLC     3     -0.075   -0.054    0.021 
  273   C2A   CLC     3      0.138    0.146    0.008 
  274   H2A   CLC     3      0.002    0.003    0.001 
  275   C3A   CLC     3      0.048    0.047   -0.001 
  276   H3A   CLC     3      0.030    0.030    0.000 
  277   C4A   CLC     3      0.448    0.471    0.023 
  278   CMA   CLC     3     -0.421   -0.413    0.008 
  279  HMA1   CLC     3      0.116    0.114   -0.002 
  280  HMA2   CLC     3      0.116    0.114   -0.002 
  281  HMA3   CLC     3      0.116    0.114   -0.002 
  282   CAA   CLC     3      0.128    0.127   -0.001 
  283  HAA1   CLC     3     -0.024   -0.024    0.000 
  284  HAA2   CLC     3     -0.024   -0.024    0.000 
  285   CBA   CLC     3     -0.250   -0.247    0.003 
  286  HBA1   CLC     3      0.030    0.028   -0.002 
  287  HBA2   CLC     3      0.030    0.028   -0.002 
  288   CGA   CLC     3      0.783    0.783    0.000 
  289   O1A   CLC     3     -0.544   -0.544    0.000 
  290   O2A   CLC     3     -0.331   -0.331    0.000 
  291    NB   CLC     3     -0.442   -0.437    0.005 
  292   C1B   CLC     3      0.143    0.115   -0.028 
  293   C2B   CLC     3      0.260    0.236   -0.024 
  294   C3B   CLC     3     -0.071   -0.110   -0.039 
  295   C4B   CLC     3      0.094    0.158    0.064 
  296   CMB   CLC     3     -0.550   -0.548    0.002 
  297  HMB1   CLC     3      0.154    0.153   -0.001 
  298  HMB2   CLC     3      0.154    0.153   -0.001 
  299  HMB3   CLC     3      0.154    0.153   -0.001 
  300   CAB   CLC     3     -0.106   -0.098    0.008 
  301   HAB   CLC     3      0.126    0.125   -0.001 
  302   CBB   CLC     3     -0.360   -0.375   -0.015 
  303  HBB1   CLC     3      0.161    0.162    0.001 
  304  HBB2   CLC     3      0.161    0.162    0.001 
  305    NC   CLC     3     -0.342   -0.424   -0.082 
  306   C1C   CLC     3     -0.081   -0.005    0.076 
  307   C2C   CLC     3      0.315    0.329    0.014 
  308   C3C   CLC     3     -0.216   -0.231   -0.015 
  309   C4C   CLC     3      0.115    0.279    0.164 
  310   CMC   CLC     3     -0.611   -0.609    0.002 
  311  HMC1   CLC     3      0.167    0.167    0.000 
  312  HMC2   CLC     3      0.167    0.167    0.000 
  313  HMC3   CLC     3      0.167    0.167    0.000 
  314   CAC   CLC     3      0.133    0.135    0.002 
  315  HAC1   CLC     3      0.005    0.004   -0.001 
  316  HAC2   CLC     3      0.005    0.004   -0.001 
